! CMT, S5085, 19027456, 23.4.5/2
! Date: 4/27/2026 3:09:16 PM
! Stimulus(Hz),    S11(dB),           S21(dB),           S12(dB),           S22(dB),           S11(°),            S21(°),            S12(°),            S22(SWR)
9.70784226165E+03,-6.55596967111E-02,-4.54921171624E+01,-4.52233328971E+01,-2.79990575571E+00,-1.66839174909E+02,-1.42959380435E+02,-1.40314646031E+02,+6.25804808023E+00
9.71309350652E+03,-4.56505658790E-02,-4.53357857953E+01,-4.50856161405E+01,-2.81868005862E+00,-1.66771116233E+02,-1.42119874871E+02,-1.40047136901E+02,+6.21708087196E+00
9.71834759194E+03,-4.40445496052E-02,-4.51892766708E+01,-4.48390689174E+01,-2.80921816908E+00,-1.66752251437E+02,-1.42828659346E+02,-1.39340392142E+02,+6.23765852296E+00
9.72360451944E+03,-5.47126967376E-02,-4.49410772432E+01,-4.47873291879E+01,-2.82043875019E+00,-1.66817574899E+02,-1.42225056111E+02,-1.39445119497E+02,+6.21327143090E+00
9.72886429057E+03,-6.14964523899E-02,-4.45720149140E+01,-4.45306953927E+01,-2.81551073350E+00,-1.66881183503E+02,-1.40893364532E+02,-1.37065936558E+02,+6.22395795872E+00
9.73412690685E+03,-5.95029315903E-02,-4.47522288904E+01,-4.43736447173E+01,-2.80466061286E+00,-1.66815008687E+02,-1.40614075148E+02,-1.36338009646E+02,+6.24762024193E+00
9.73939236983E+03,-4.32038655474E-02,-4.44185971777E+01,-4.42860471598E+01,-2.81495676855E+00,-1.66753584493E+02,-1.37714946801E+02,-1.36571613351E+02,+6.22516160555E+00
9.74466068104E+03,-5.74818227515E-02,-4.42186014780E+01,-4.39006863615E+01,-2.80892855258E+00,-1.66802866882E+02,-1.39903751001E+02,-1.37261673964E+02,+6.23829058462E+00
9.74993184204E+03,-7.02510502364E-02,-4.42083198398E+01,-4.37115388865E+01,-2.81463346214E+00,-1.66844051526E+02,-1.38598233905E+02,-1.36014665178E+02,+6.22586430178E+00
9.75520585435E+03,-6.20320224697E-02,-4.37845743595E+01,-4.36702282240E+01,-2.81803738291E+00,-1.66984032811E+02,-1.38585835956E+02,-1.34691978349E+02,+6.21847414624E+00
9.76048271952E+03,-5.04875049687E-02,-4.39046484672E+01,-4.35489930317E+01,-2.81114527321E+00,-1.66907831696E+02,-1.36908029382E+02,-1.33713127127E+02,+6.23345613896E+00
9.76576243910E+03,-6.40776595213E-02,-4.36385070558E+01,-4.33412787829E+01,-2.81698435600E+00,-1.66934263877E+02,-1.36967561422E+02,-1.33522940113E+02,+6.22075841839E+00
9.77104501463E+03,-5.70539711378E-02,-4.34206663379E+01,-4.32227318584E+01,-2.82540117446E+00,-1.67026544991E+02,-1.36252422145E+02,-1.33273750260E+02,+6.20254828907E+00
9.77633044765E+03,-4.95357090298E-02,-4.32559785997E+01,-4.29451752771E+01,-2.82136589452E+00,-1.66976696858E+02,-1.35713915035E+02,-1.32762487698E+02,+6.21126510416E+00
9.78161873971E+03,-5.60316679317E-02,-4.30200980766E+01,-4.29472493771E+01,-2.82719371125E+00,-1.67036632785E+02,-1.35283936031E+02,-1.33128462468E+02,+6.19868419042E+00
9.78690989235E+03,-5.53178661340E-02,-4.28621082498E+01,-4.26628958914E+01,-2.82171398462E+00,-1.67026844336E+02,-1.35842942993E+02,-1.32915603214E+02,+6.21051218568E+00
9.79220390713E+03,-5.36627202418E-02,-4.26022230940E+01,-4.25408822903E+01,-2.81040736886E+00,-1.67103616694E+02,-1.35308137196E+02,-1.31748284584E+02,+6.23506458025E+00
9.79750078559E+03,-4.96899527814E-02,-4.27173299132E+01,-4.24797896905E+01,-2.82192088411E+00,-1.67063051339E+02,-1.33227659464E+02,-1.31730380296E+02,+6.21006475113E+00
9.80280052929E+03,-4.91931604973E-02,-4.25267187310E+01,-4.23564403335E+01,-2.82389888347E+00,-1.67107701948E+02,-1.35045417789E+02,-1.31815523085E+02,+6.20579052840E+00
9.80810313976E+03,-5.82269070536E-02,-4.25118003010E+01,-4.21609801982E+01,-2.83786630487E+00,-1.67058407878E+02,-1.32953235787E+02,-1.30640455599E+02,+6.17577965891E+00
9.81340861856E+03,-5.68616286250E-02,-4.21499016355E+01,-4.18856269049E+01,-2.82851026022E+00,-1.67066058809E+02,-1.33419577060E+02,-1.30815432187E+02,+6.19584930640E+00
9.81871696725E+03,-6.35779480933E-02,-4.21736284318E+01,-4.19851632337E+01,-2.81954975694E+00,-1.67106698532E+02,-1.32114186255E+02,-1.30998171098E+02,+6.21519644929E+00
9.82402818737E+03,-3.34159918253E-02,-4.18358228992E+01,-4.17224566499E+01,-2.82918974576E+00,-1.67225614003E+02,-1.32389933463E+02,-1.29998990058E+02,+6.19438723262E+00
9.82934228048E+03,-3.67798756153E-02,-4.17999034356E+01,-4.16476710370E+01,-2.83063061765E+00,-1.67257648805E+02,-1.33359205872E+02,-1.29963759247E+02,+6.19128919904E+00
9.83465924813E+03,-4.74345117014E-02,-4.15450779460E+01,-4.14367415596E+01,-2.82693932672E+00,-1.67376509186E+02,-1.32572471802E+02,-1.29885799745E+02,+6.19923225581E+00
9.83997909188E+03,-5.80138190504E-02,-4.15734086027E+01,-4.13240898466E+01,-2.83437521605E+00,-1.67247709282E+02,-1.32176799962E+02,-1.29581685316E+02,+6.18325275908E+00
9.84530181328E+03,-4.53160807362E-02,-4.12922006489E+01,-4.11092674275E+01,-2.82582901877E+00,-1.67199101569E+02,-1.31200196294E+02,-1.29728403804E+02,+6.20162555316E+00
9.85062741389E+03,-3.64493692120E-02,-4.12345925999E+01,-4.11145783617E+01,-2.82932619595E+00,-1.67286763127E+02,-1.32882737108E+02,-1.29538345697E+02,+6.19409371320E+00
9.85595589527E+03,-4.24474550590E-02,-4.12051464797E+01,-4.09746179382E+01,-2.82882645808E+00,-1.67228089295E+02,-1.31034348963E+02,-1.29628385352E+02,+6.19516884381E+00
9.86128725897E+03,-5.60380009770E-02,-4.09629930489E+01,-4.09288847481E+01,-2.84128783708E+00,-1.67259240394E+02,-1.30879243725E+02,-1.28837819450E+02,+6.16847343035E+00
9.86662150656E+03,-4.90275016931E-02,-4.07956253290E+01,-4.08201436911E+01,-2.82454348069E+00,-1.67375961578E+02,-1.31236753479E+02,-1.29461011881E+02,+6.20439893471E+00
9.87195863959E+03,-4.32441367435E-02,-4.06725386969E+01,-4.06250316580E+01,-2.82612853069E+00,-1.67406324031E+02,-1.30084725130E+02,-1.28493854046E+02,+6.20097976067E+00
9.87729865963E+03,-3.43340543592E-02,-4.05693062505E+01,-4.06037662927E+01,-2.83420953155E+00,-1.67293562326E+02,-1.30904061419E+02,-1.28364654549E+02,+6.18360788855E+00
9.88264156824E+03,-5.74547981804E-02,-4.05690337639E+01,-4.03845121999E+01,-2.82593317195E+00,-1.67421898906E+02,-1.29996500917E+02,-1.27894565773E+02,+6.20140096767E+00
9.88798736697E+03,-5.14183097992E-02,-4.05951505952E+01,-4.03658216129E+01,-2.82852057505E+00,-1.67379215618E+02,-1.29963583433E+02,-1.27809996928E+02,+6.19582710630E+00
9.89333605740E+03,-4.78403233379E-02,-4.03218476135E+01,-4.02287379310E+01,-2.83706799689E+00,-1.67458423895E+02,-1.29752536245E+02,-1.27264635881E+02,+6.17748689786E+00
9.89868764109E+03,-4.88632920486E-02,-4.03557537670E+01,-4.00777052322E+01,-2.82972768028E+00,-1.67423076282E+02,-1.29551218833E+02,-1.26931287488E+02,+6.19323024171E+00
9.90404211959E+03,-3.52226363642E-02,-4.01271740710E+01,-4.00242914995E+01,-2.82943899740E+00,-1.67514939618E+02,-1.29949595143E+02,-1.27237815506E+02,+6.19385108641E+00
9.90939949449E+03,-5.06757952473E-02,-3.99762963955E+01,-3.99494342229E+01,-2.82998599726E+00,-1.67584359266E+02,-1.29527910828E+02,-1.27538639160E+02,+6.19267481062E+00
9.91475976734E+03,-4.67323235319E-02,-3.99996094185E+01,-3.98460935008E+01,-2.83665249384E+00,-1.67538844938E+02,-1.29258853338E+02,-1.27350871408E+02,+6.17837586459E+00
9.92012293971E+03,-5.56124583562E-02,-3.98330820732E+01,-3.97907887819E+01,-2.84698934213E+00,-1.67520874331E+02,-1.28605517308E+02,-1.26484860106E+02,+6.15633798239E+00
9.92548901317E+03,-4.17345348578E-02,-3.97402866975E+01,-3.95944964607E+01,-2.83567104042E+00,-1.67553713382E+02,-1.29187902148E+02,-1.26419776912E+02,+6.18047672295E+00
9.93085798930E+03,-5.14448947480E-02,-3.95483563124E+01,-3.95548156665E+01,-2.83542768151E+00,-1.67614544693E+02,-1.28019548263E+02,-1.26305620724E+02,+6.18099787394E+00
9.93622986965E+03,-3.84211959845E-02,-3.96991997398E+01,-3.95157600713E+01,-2.84119819319E+00,-1.67648912451E+02,-1.28444521691E+02,-1.26524572041E+02,+6.16866462651E+00
9.94160465580E+03,-5.19963422954E-02,-3.94843079798E+01,-3.93185411763E+01,-2.83876560451E+00,-1.67599520622E+02,-1.28704893334E+02,-1.25558645446E+02,+6.17385760233E+00
9.94698234933E+03,-5.06815086338E-02,-3.93537762520E+01,-3.93211826639E+01,-2.84501953379E+00,-1.67652224697E+02,-1.28437181267E+02,-1.26249904156E+02,+6.16052510003E+00
9.95236295180E+03,-4.71181961263E-02,-3.92275116358E+01,-3.91754488416E+01,-2.83896131516E+00,-1.67746458086E+02,-1.28188583754E+02,-1.26008646705E+02,+6.17343947633E+00
9.95774646480E+03,-4.25705025647E-02,-3.91698154329E+01,-3.91854418920E+01,-2.83842303644E+00,-1.67658190579E+02,-1.26774779608E+02,-1.25854282078E+02,+6.17458962189E+00
9.96313288988E+03,-5.00132474845E-02,-3.90658158296E+01,-3.89965986416E+01,-2.83693568433E+00,-1.67730577042E+02,-1.27348141097E+02,-1.26132096172E+02,+6.17776995142E+00
9.96852222863E+03,-4.30496906162E-02,-3.91078736793E+01,-3.90229010065E+01,-2.84030128684E+00,-1.67775738863E+02,-1.26632225831E+02,-1.25502539350E+02,+6.17057825555E+00
9.97391448263E+03,-4.64019449351E-02,-3.89182452683E+01,-3.89113234068E+01,-2.85678348314E+00,-1.67754333299E+02,-1.26982419832E+02,-1.25056177992E+02,+6.13560558940E+00
9.97930965346E+03,-4.89854511840E-02,-3.88483499193E+01,-3.88380860750E+01,-2.84769376044E+00,-1.67709526865E+02,-1.27318152276E+02,-1.25417069184E+02,+6.15484205625E+00
9.98470774268E+03,-5.01487120240E-02,-3.89131800174E+01,-3.87834450381E+01,-2.84789751256E+00,-1.67793768394E+02,-1.27378429416E+02,-1.25337540595E+02,+6.15440950069E+00
9.99010875188E+03,-3.72143296369E-02,-3.86426719923E+01,-3.86763859198E+01,-2.85447997275E+00,-1.67821554411E+02,-1.27121598923E+02,-1.25146330904E+02,+6.14046878625E+00
9.99551268263E+03,-4.68024985918E-02,-3.86302764737E+01,-3.85761271057E+01,-2.84678930119E+00,-1.67881719764E+02,-1.26523258211E+02,-1.25159237162E+02,+6.15676293214E+00
1.00009195365E+04,-5.91271910087E-02,-3.85885878807E+01,-3.85268890966E+01,-2.84930315441E+00,-1.67806231205E+02,-1.26372898715E+02,-1.24911781705E+02,+6.15142709395E+00
1.00063293151E+04,-4.90261439548E-02,-3.84888039667E+01,-3.84738986087E+01,-2.84972429774E+00,-1.67888397581E+02,-1.26409595819E+02,-1.24984635201E+02,+6.15053411518E+00
1.00117420201E+04,-3.05340894885E-02,-3.84228311274E+01,-3.83397861361E+01,-2.85683190512E+00,-1.67823707607E+02,-1.26636412608E+02,-1.24730926558E+02,+6.13550344527E+00
1.00171576529E+04,-6.57968016703E-02,-3.84062065225E+01,-3.83013348790E+01,-2.84786404427E+00,-1.67853931118E+02,-1.26586261272E+02,-1.24710558674E+02,+6.15448054791E+00
1.00225762151E+04,-4.04381909898E-02,-3.82374413028E+01,-3.81885320172E+01,-2.85011609314E+00,-1.67895916691E+02,-1.26392133891E+02,-1.24487424210E+02,+6.14970360390E+00
1.00279977084E+04,-2.90559988509E-02,-3.81556384572E+01,-3.81939792157E+01,-2.86065751987E+00,-1.67862738605E+02,-1.25712353134E+02,-1.24662771839E+02,+6.12744450082E+00
1.00334221344E+04,-4.37270716502E-02,-3.81701442185E+01,-3.81331297968E+01,-2.85922351320E+00,-1.67993286975E+02,-1.26082732526E+02,-1.24078428158E+02,+6.13046279387E+00
1.00388494946E+04,-4.16515532261E-02,-3.81191045376E+01,-3.80183550735E+01,-2.85772378375E+00,-1.67926890777E+02,-1.26712353351E+02,-1.24444106495E+02,+6.13362268987E+00
1.00442797906E+04,-3.99999334165E-02,-3.79821217734E+01,-3.79920707352E+01,-2.85663662941E+00,-1.68005811206E+02,-1.26508735633E+02,-1.24239771574E+02,+6.13591539245E+00
1.00497130240E+04,-4.00930228728E-02,-3.78895790789E+01,-3.78946983242E+01,-2.85154943513E+00,-1.67960552610E+02,-1.25399309048E+02,-1.23992051556E+02,+6.14666722837E+00
1.00551491964E+04,-4.04883481031E-02,-3.79234179625E+01,-3.77326732754E+01,-2.86034791429E+00,-1.67971099001E+02,-1.25063572032E+02,-1.24084751857E+02,+6.12809589927E+00
1.00605883093E+04,-4.23733746330E-02,-3.78280274654E+01,-3.77630380349E+01,-2.86046064246E+00,-1.67998283066E+02,-1.26179839497E+02,-1.24281133909E+02,+6.12785870698E+00
1.00660303645E+04,-3.69014675405E-02,-3.77963502495E+01,-3.76710247873E+01,-2.85737180234E+00,-1.68068607630E+02,-1.25604424728E+02,-1.24048589978E+02,+6.13436479167E+00
1.00714753633E+04,-5.17667063309E-02,-3.76240868230E+01,-3.76070837297E+01,-2.84693300673E+00,-1.68020967525E+02,-1.25763053854E+02,-1.23965493124E+02,+6.15645765036E+00
1.00769233076E+04,-3.69595152611E-02,-3.76214962315E+01,-3.75849689704E+01,-2.86707884465E+00,-1.68087934940E+02,-1.25295300460E+02,-1.23836283195E+02,+6.11396627957E+00
1.00823741988E+04,-3.61090935743E-02,-3.76043694866E+01,-3.74814984321E+01,-2.85734917161E+00,-1.68005568693E+02,-1.24894251804E+02,-1.23735440827E+02,+6.13441251160E+00
1.00878280385E+04,-4.03848609597E-02,-3.75612085705E+01,-3.74373524677E+01,-2.85833337995E+00,-1.68068939098E+02,-1.25713784365E+02,-1.23986862127E+02,+6.13233788090E+00
1.00932848284E+04,-3.64413185731E-02,-3.74045265410E+01,-3.73948379543E+01,-2.86093322558E+00,-1.68084319842E+02,-1.25511681518E+02,-1.23440237650E+02,+6.12686454615E+00
1.00987445700E+04,-5.12871797763E-02,-3.75636890673E+01,-3.73503996237E+01,-2.86646632610E+00,-1.68201067757E+02,-1.24868211226E+02,-1.24370137073E+02,+6.11524931378E+00
1.01042072649E+04,-5.48846891497E-02,-3.73358320342E+01,-3.72903724427E+01,-2.85658283777E+00,-1.68226189569E+02,-1.25090793929E+02,-1.23419356025E+02,+6.13602887950E+00
1.01096729148E+04,-3.78790698789E-02,-3.72364568927E+01,-3.72032285351E+01,-2.86210241638E+00,-1.68178570334E+02,-1.24077096714E+02,-1.24028165802E+02,+6.12440637351E+00
1.01151415211E+04,-4.31570907825E-02,-3.72914550007E+01,-3.72006611375E+01,-2.86298098841E+00,-1.68225459750E+02,-1.24936431566E+02,-1.23802346058E+02,+6.12256054724E+00
1.01206130856E+04,-3.52286485140E-02,-3.71677455242E+01,-3.71033670483E+01,-2.86849252025E+00,-1.68153434864E+02,-1.25494545996E+02,-1.23347912037E+02,+6.11100718329E+00
1.01260876098E+04,-4.97768733804E-02,-3.71203739765E+01,-3.70530632639E+01,-2.86240368070E+00,-1.68251968308E+02,-1.24814078683E+02,-1.23343638913E+02,+6.12377330673E+00
1.01315650954E+04,-2.55772624723E-02,-3.70491869780E+01,-3.69502744438E+01,-2.86926441523E+00,-1.68186149646E+02,-1.25106402418E+02,-1.23515869154E+02,+6.10939269979E+00
1.01370455439E+04,-3.75590265089E-02,-3.69720016186E+01,-3.69134364918E+01,-2.87284201092E+00,-1.68317679955E+02,-1.24100312133E+02,-1.23404970463E+02,+6.10192128828E+00
1.01425289569E+04,-4.48880956177E-02,-3.70445569435E+01,-3.69110494760E+01,-2.87681787342E+00,-1.68342054076E+02,-1.24945429374E+02,-1.23536453214E+02,+6.09364013987E+00
1.01480153360E+04,-4.24948207891E-02,-3.68263864550E+01,-3.68503927994E+01,-2.87117039800E+00,-1.68324935935E+02,-1.24530258756E+02,-1.23205755659E+02,+6.10540992784E+00
1.01535046829E+04,-3.82765584401E-02,-3.67597647730E+01,-3.67587714804E+01,-2.86280101143E+00,-1.68276150667E+02,-1.24112660917E+02,-1.22810493434E+02,+6.12293857481E+00
1.01589969991E+04,-4.29802353357E-02,-3.66663362921E+01,-3.67886496272E+01,-2.87890600809E+00,-1.68335637811E+02,-1.23996363778E+02,-1.23115635417E+02,+6.08930010098E+00
1.01644922862E+04,-5.76967908990E-02,-3.67668972914E+01,-3.67038555795E+01,-2.87084769918E+00,-1.68271394180E+02,-1.23733038225E+02,-1.23277233682E+02,+6.10608386916E+00
1.01699905459E+04,-4.56723082964E-02,-3.67234288270E+01,-3.66239479035E+01,-2.87623985093E+00,-1.68384285836E+02,-1.25102870483E+02,-1.23123561225E+02,+6.09484264215E+00
1.01754917798E+04,-3.61659670190E-02,-3.66154013028E+01,-3.65817787578E+01,-2.86696387302E+00,-1.68391591748E+02,-1.24578073853E+02,-1.23254335784E+02,+6.11420706689E+00
1.01809959895E+04,-4.62580408198E-02,-3.66925970861E+01,-3.65265502694E+01,-2.86525140266E+00,-1.68388086124E+02,-1.25054473064E+02,-1.23100920993E+02,+6.11779583509E+00
1.01865031765E+04,-5.44154172136E-02,-3.65208043989E+01,-3.65085225133E+01,-2.88773332141E+00,-1.68423610712E+02,-1.24024546741E+02,-1.23243655110E+02,+6.07102314380E+00
1.01920133425E+04,-4.39240137262E-02,-3.64349722933E+01,-3.64011712311E+01,-2.87199405254E+00,-1.68509978347E+02,-1.24004175781E+02,-1.23099267198E+02,+6.10369045685E+00
1.01975264892E+04,-4.09984108560E-02,-3.64042848253E+01,-3.63976976223E+01,-2.87413566866E+00,-1.68455829613E+02,-1.24576577215E+02,-1.22895719957E+02,+6.09922424822E+00
1.02030426180E+04,-4.65232911311E-02,-3.64562180882E+01,-3.63581509834E+01,-2.88497709420E+00,-1.68461883579E+02,-1.24438842250E+02,-1.23008398491E+02,+6.07671779451E+00
1.02085617307E+04,-4.21870293228E-02,-3.64662505598E+01,-3.62935881406E+01,-2.87603840913E+00,-1.68480884228E+02,-1.24340780737E+02,-1.23227092226E+02,+6.09526183082E+00
1.02140838288E+04,-4.21707875658E-02,-3.62755024055E+01,-3.62294901013E+01,-2.87994148257E+00,-1.68515037857E+02,-1.23470984074E+02,-1.23019219336E+02,+6.08715029676E+00
1.02196089140E+04,-4.44564942955E-02,-3.62612242677E+01,-3.61810567375E+01,-2.88568440302E+00,-1.68474787725E+02,-1.23780979712E+02,-1.22905458138E+02,+6.07525537414E+00
1.02251369878E+04,-5.69905595337E-02,-3.62596949845E+01,-3.61743640048E+01,-2.88131531968E+00,-1.68532317120E+02,-1.23897454425E+02,-1.22713954602E+02,+6.08430040651E+00
1.02306680520E+04,-4.35755007228E-02,-3.62236017587E+01,-3.61173176973E+01,-2.87988289046E+00,-1.68507273211E+02,-1.24005100979E+02,-1.22892848566E+02,+6.08727190135E+00
1.02362021080E+04,-3.73265347915E-02,-3.60705294339E+01,-3.61265690682E+01,-2.89353184411E+00,-1.68526577471E+02,-1.23709705326E+02,-1.23024433231E+02,+6.05907854105E+00
1.02417391576E+04,-4.18080042427E-02,-3.61131886344E+01,-3.60543510880E+01,-2.87723040247E+00,-1.68616342180E+02,-1.23976453038E+02,-1.22837674699E+02,+6.09278222379E+00
1.02472792023E+04,-4.34405362285E-02,-3.60651509912E+01,-3.60580178115E+01,-2.88573057059E+00,-1.68531390446E+02,-1.23849478285E+02,-1.22849554964E+02,+6.07515994395E+00
1.02528222438E+04,-3.13195638251E-02,-3.59711209985E+01,-3.59882670838E+01,-2.89175583141E+00,-1.68593149267E+02,-1.24202743235E+02,-1.22805029516E+02,+6.06273188286E+00
1.02583682836E+04,-4.04703759251E-02,-3.59144255989E+01,-3.58867498762E+01,-2.89135142285E+00,-1.68565609367E+02,-1.23127287055E+02,-1.22579618483E+02,+6.06356440346E+00
1.02639173235E+04,-4.09993367237E-02,-3.59725408299E+01,-3.58911277806E+01,-2.88902583435E+00,-1.68617218194E+02,-1.23686497305E+02,-1.22862467358E+02,+6.06835645510E+00
1.02694693650E+04,-4.98198746806E-02,-3.58056696027E+01,-3.58275194425E+01,-2.88780684858E+00,-1.68666056115E+02,-1.23460876566E+02,-1.22716617378E+02,+6.07087137928E+00
1.02750244098E+04,-3.50157664477E-02,-3.58642124841E+01,-3.58807584377E+01,-2.89861704058E+00,-1.68731107404E+02,-1.24142299164E+02,-1.22823429587E+02,+6.04864304137E+00
1.02805824595E+04,-3.71556066237E-02,-3.56952157292E+01,-3.57185532923E+01,-2.87588144673E+00,-1.68703681415E+02,-1.23974248464E+02,-1.22903075770E+02,+6.09558850152E+00
1.02861435156E+04,-3.51464162417E-02,-3.56823170284E+01,-3.57167443586E+01,-2.89428750937E+00,-1.68695912084E+02,-1.23611695716E+02,-1.22636354109E+02,+6.05752547425E+00
1.02917075799E+04,-4.45111910907E-02,-3.57299606980E+01,-3.57013514524E+01,-2.90043185143E+00,-1.68721846186E+02,-1.23670652584E+02,-1.22420374703E+02,+6.04492774978E+00
1.02972746539E+04,-2.75602762801E-02,-3.56594582753E+01,-3.56688630445E+01,-2.88895065185E+00,-1.68761715246E+02,-1.23519588518E+02,-1.22309221079E+02,+6.06851150428E+00
1.03028447394E+04,-4.42724953061E-02,-3.57009543638E+01,-3.56641784394E+01,-2.89734036460E+00,-1.68710971237E+02,-1.23618111254E+02,-1.22637169921E+02,+6.05125947463E+00
1.03084178378E+04,-3.24158373927E-02,-3.56192412465E+01,-3.55708513212E+01,-2.89630909974E+00,-1.68726154550E+02,-1.24087583735E+02,-1.22399924274E+02,+6.05337465950E+00
1.03139939509E+04,-4.91251359131E-02,-3.57166915004E+01,-3.55474790650E+01,-2.90089258276E+00,-1.68814377740E+02,-1.23461388559E+02,-1.22381247811E+02,+6.04398528458E+00
1.03195730803E+04,-3.54482076348E-02,-3.54953069785E+01,-3.54852271928E+01,-2.90230913403E+00,-1.68799855012E+02,-1.23357561581E+02,-1.22362290204E+02,+6.04108949997E+00
1.03251552276E+04,-4.93146031342E-02,-3.55404204522E+01,-3.55047582327E+01,-2.90976435305E+00,-1.68890807433E+02,-1.23493152398E+02,-1.22727368645E+02,+6.02589606869E+00
1.03307403944E+04,-4.15877947471E-02,-3.54365112913E+01,-3.54522074869E+01,-2.90016315680E+00,-1.68755318691E+02,-1.23370613319E+02,-1.22444820355E+02,+6.04547752706E+00
1.03363285824E+04,-4.06901545939E-02,-3.54797310773E+01,-3.53903987976E+01,-2.89692294724E+00,-1.68817242729E+02,-1.23174531643E+02,-1.22176851313E+02,+6.05211543909E+00
1.03419197932E+04,-3.05234035911E-02,-3.54204267189E+01,-3.53997914059E+01,-2.90356994074E+00,-1.68941017435E+02,-1.23919444310E+02,-1.22580716924E+02,+6.03851449479E+00
1.03475140284E+04,-3.18593950503E-02,-3.53466327196E+01,-3.53276938477E+01,-2.89616977156E+00,-1.68841294468E+02,-1.23071493268E+02,-1.22640219844E+02,+6.05366054635E+00
1.03531112897E+04,-3.83159086130E-02,-3.53848815983E+01,-3.53158826137E+01,-2.89654176811E+00,-1.68922032030E+02,-1.22826794430E+02,-1.22340029771E+02,+6.05289731020E+00
1.03587115788E+04,-3.72855678318E-02,-3.53432320245E+01,-3.52662890010E+01,-2.90437638497E+00,-1.68921295259E+02,-1.23508540783E+02,-1.22493043059E+02,+6.03686863880E+00
1.03643148972E+04,-5.39094861222E-02,-3.52413263236E+01,-3.52673483692E+01,-2.90642290301E+00,-1.68902391637E+02,-1.22776277303E+02,-1.22302160046E+02,+6.03269607885E+00
1.03699212465E+04,-3.79614799302E-02,-3.52041300248E+01,-3.52221021155E+01,-2.91442128601E+00,-1.68880100563E+02,-1.23638483978E+02,-1.22454273052E+02,+6.01644523959E+00
1.03755306286E+04,-4.69550457923E-02,-3.52298246299E+01,-3.51866153310E+01,-2.89942371376E+00,-1.68879681851E+02,-1.23752242568E+02,-1.22444896296E+02,+6.04699103569E+00
